M,z,y
-0.025344914,1.5987994,0.023022045
-0.025331403,1.608204102,0.02301427
-0.025316764,1.617608804,0.023013193
-0.025300907,1.627013507,0.022997018
-0.025284212,1.636418209,0.022995105
-0.025266172,1.645822911,0.022990623
-0.025247058,1.655227614,0.022985877
-0.025226788,1.664632316,0.022979891
-0.025205529,1.674037019,0.022975462
-0.025183106,1.683441721,0.02296388
-0.025159601,1.692846423,0.022956317
-0.025134865,1.702251126,0.0229618
-0.02510911,1.711655828,0.022948989
-0.025082115,1.72106053,0.02295555
-0.02505411,1.730465233,0.02293992
-0.025024953,1.739869935,0.022936387
-0.024994579,1.749274637,0.022929135
-0.024963149,1.75867934,0.0229196
-0.024930592,1.768084042,0.022911523
-0.024896909,1.777488744,0.022896303
-0.024862027,1.786893447,0.022893077
-0.024826125,1.796298149,0.022880149
-0.024789076,1.805702851,0.022874462
-0.024750685,1.815107554,0.022856151
-0.024711424,1.824512256,0.022846491
-0.024670802,1.833916958,0.022829521
-0.02462911,1.843321661,0.022811934
-0.024586337,1.852726363,0.022800867
-0.024542367,1.862131066,0.022778848
-0.024497243,1.871535768,0.022765373
-0.024451048,1.88094047,0.022735984
-0.024403739,1.890345173,0.02271372
-0.024355117,1.899749875,0.022690571
-0.024305504,1.909154577,0.022665427
-0.024254762,1.91855928,0.022636531
-0.024202592,1.927963982,0.02260095
-0.024149595,1.937368684,0.022576552
-0.024095286,1.946773387,0.022541562
-0.024039805,1.956178089,0.022500542
-0.023983191,1.965582791,0.022460171
-0.023925486,1.974987494,0.022423777
-0.023866622,1.984392196,0.022382782
-0.02380658,1.993796898,0.022336809
-0.023745392,2.003201601,0.022288498
-0.023682991,2.012606303,0.022240185
-0.023619475,2.022011006,0.022182486
-0.023554615,2.031415708,0.022125857
-0.023488786,2.04082041,0.022069785
-0.023421805,2.050225113,0.022008756
-0.023353563,2.059629815,0.021944341
-0.023284151,2.069034517,0.021874419
-0.023213699,2.07843922,0.021806178
-0.02314201,2.087843922,0.021727162
-0.023069065,2.097248624,0.021658218
-0.022995064,2.106653327,0.021578114
-0.022919766,2.116058029,0.021491402
-0.02284333,2.125462731,0.021401742
-0.022765713,2.134867434,0.021316033
-0.022687102,2.144272136,0.021215982
-0.022607148,2.153676838,0.021123469
-0.02252611,2.163081541,0.021015866
-0.022443783,2.172486243,0.020908622
-0.022360286,2.181890945,0.020798843
-0.022275568,2.191295648,0.020686466
-0.022189842,2.20070035,0.020560279
-0.022102746,2.210105053,0.020446969
-0.022014633,2.219509755,0.020321359
-0.021925103,2.228914457,0.020180907
-0.021834506,2.23831916,0.02004718
-0.021742741,2.247723862,0.019906821
-0.021649858,2.257128564,0.019764531
-0.021555729,2.266533267,0.019618323
-0.021460437,2.275937969,0.019469148
-0.021363857,2.285342671,0.01929895
-0.02126618,2.294747374,0.019136479
-0.021167252,2.304152076,0.018975547
-0.021067088,2.313556778,0.018803836
-0.020965871,2.322961481,0.018623004
-0.020863337,2.332366183,0.018436098
-0.020759628,2.341770885,0.018249464
-0.020654732,2.351175588,0.018059008
-0.020548647,2.36058029,0.017861404
-0.020441401,2.369984992,0.017652706
-0.020332887,2.379389695,0.017443087
-0.020223287,2.388794397,0.017220214
-0.020112317,2.3981991,0.017000018
-0.020000099,2.407603802,0.016771926
-0.019886882,2.417008504,0.016539644
-0.019772376,2.426413207,0.016295289
-0.019656611,2.435817909,0.016048141
-0.019539717,2.445222611,0.015794637
-0.019421531,2.454627314,0.015544662
-0.01930218,2.464032016,0.015274924
-0.01918167,2.473436718,0.015006752
-0.019059943,2.482841421,0.014724777
-0.018936931,2.492246123,0.0144403
-0.018812756,2.501650825,0.014150394
-0.018687279,2.511055528,0.013856737
-0.018560694,2.52046023,0.013546709
-0.018432869,2.529864932,0.013235538
-0.018303708,2.539269635,0.012915769
-0.018173482,2.548674337,0.012594278
-0.018041888,2.55807904,0.012259435
-0.017909307,2.567483742,0.011926043
-0.017775341,2.576888444,0.011570756
-0.017640134,2.586293147,0.011214257
-0.017503755,2.595697849,0.010861685
-0.01736626,2.605102551,0.010483754
-0.017227357,2.614507254,0.010114477
-0.017087332,2.623911956,0.009732907
-0.016945971,2.633316658,0.009335597
-0.016803526,2.642721361,0.008941449
-0.01665973,2.652126063,0.008528262
-0.016514747,2.661530765,0.008112667
-0.01636865,2.670935468,0.007694057
-0.016221253,2.68034017,0.007258504
-0.01607257,2.689744872,0.00681672
-0.0159227,2.699149575,0.00637239
-0.015771603,2.708554277,0.005913405
-0.015619132,2.717958979,0.005453844
-0.01546566,2.727363682,0.004980949
-0.015310805,2.736768384,0.004496024
-0.015154677,2.746173087,0.004005347
-0.014997393,2.755577789,0.003497215
-0.014838865,2.764982491,0.002992052
-0.014679188,2.774387194,0.002474187
-0.014518128,2.783791896,0.001954823
-0.014355923,2.793196598,0.001420249
-0.014192407,2.802601301,0.000870952
-0.014027656,2.812006003,0.000319947
-0.013861731,2.821410705,-0.000250705
-0.013694485,2.830815408,-0.000818799
-0.013526075,2.84022011,-0.00140161
-0.013356287,2.849624812,-0.001994547
-0.013185374,2.859029515,-0.002592406
-0.013013217,2.868434217,-0.003203654
-0.012839807,2.877838919,-0.003829228
-0.012665045,2.887243622,-0.004454401
-0.0124892,2.896648324,-0.005097615
-0.012311991,2.906053027,-0.005745555
-0.012133639,2.915457729,-0.006410441
-0.011953897,2.924862431,-0.007077697
-0.011772954,2.934267134,-0.007762579
-0.011590782,2.943671836,-0.008453048
-0.011407392,2.953076538,-0.009155252
-0.011222732,2.962481241,-0.009867805
-0.011036761,2.971885943,-0.01059766
-0.010849506,2.981290645,-0.011324307
-0.010661121,2.990695348,-0.012073687
-0.010471496,3.00010005,-0.012828155
-0.010280464,3.009504752,-0.013596922
-0.010088225,3.018909455,-0.014372855
-0.009894793,3.028314157,-0.015165593
-0.009700085,3.037718859,-0.015956749
-0.009504055,3.047123562,-0.016776267
-0.009306897,3.056528264,-0.017597644
-0.009108301,3.065932966,-0.018431612
-0.008908605,3.075337669,-0.019274139
-0.008707581,3.084742371,-0.020132048
-0.00850536,3.094147074,-0.021005302
-0.00830168,3.103551776,-0.021884945
-0.008096817,3.112956478,-0.022777496
-0.007890764,3.122361181,-0.023679854
-0.007683406,3.131765883,-0.024593751
-0.007474911,3.141170585,-0.025523524
-0.007265037,3.150575288,-0.026467905
-0.007053905,3.15997999,-0.027420831
-0.006841462,3.169384692,-0.028387792
-0.006627811,3.178789395,-0.029359349
-0.006412965,3.188194097,-0.030359592
-0.006196631,3.197598799,-0.03136085
-0.005979236,3.207003502,-0.032374897
-0.00576051,3.216408204,-0.033401421
-0.005540401,3.225812906,-0.034446349
-0.005319168,3.235217609,-0.035504969
-0.005096689,3.244622311,-0.036570009
-0.004872812,3.254027014,-0.03764769
-0.004647672,3.263431716,-0.038748898
-0.004421385,3.272836418,-0.039844406
-0.004193685,3.282241121,-0.040970451
-0.003964824,3.291645823,-0.042109123
-0.00373467,3.301050525,-0.043249922
-0.003503143,3.310455228,-0.044407746
-0.003270456,3.31985993,-0.04559049
-0.003036447,3.329264632,-0.046776087
-0.002801124,3.338669335,-0.04797807
-0.00256455,3.348074037,-0.049191647
-0.002326807,3.357478739,-0.050424604
-0.002087681,3.366883442,-0.051660919
-0.001847304,3.376288144,-0.052922708
-0.001605631,3.385692846,-0.054194578
-0.001362628,3.395097549,-0.055483067
-0.001118388,3.404502251,-0.056782425
-0.000872951,3.413906953,-0.058101045
-0.000626079,3.423311656,-0.059424988
-0.000378036,3.432716358,-0.060775717
-0.000128753,3.442121061,-0.062135217
0.000121867,3.451525763,-0.063511463
0.000373783,3.460930465,-0.064903399
0.000626989,3.470335168,-0.066303062
0.000881375,3.47973987,-0.067723636
0.001137171,3.489144572,-0.069161703
0.001394216,3.498549275,-0.070606393
0.001652614,3.507953977,-0.072071857
0.001912133,3.517358679,-0.073559615
0.002172981,3.526763382,-0.075047588
0.002435175,3.536168084,-0.076566645
0.002698669,3.545572786,-0.078092021
0.002963406,3.554977489,-0.079637366
0.003229375,3.564382191,-0.081187493
0.003496542,3.573786893,-0.082764886
0.003765168,3.583191596,-0.084365022
0.004035178,3.592596298,-0.085964609
0.004306198,3.602001001,-0.087589385
0.004578733,3.611405703,-0.089230347
0.004852522,3.620810405,-0.090887614
0.005127472,3.630215108,-0.092552623
0.005403867,3.63961981,-0.094239705
0.005681425,3.649024512,-0.095951599
0.005960339,3.658429215,-0.097675081
0.006240511,3.667833917,-0.099405684
0.006521914,3.677238619,-0.1011649
0.006804659,3.686643322,-0.102940898
0.007088709,3.696048024,-0.104723817
0.007374014,3.705452726,-0.106533672
0.007660682,3.714857429,-0.108361196
0.007948561,3.724262131,-0.110201568
0.008237798,3.733666833,-0.112054322
0.008528321,3.743071536,-0.113934857
0.00882004,3.752476238,-0.115827616
0.009113095,3.76188094,-0.117732554
0.009407559,3.771285643,-0.119670917
0.009703102,3.780690345,-0.121612021
0.010000003,3.790095048,-0.123572769
0.010298279,3.79949975,-0.125560376
0.01059783,3.808904452,-0.127552599
0.010898574,3.818309155,-0.129574485
0.011200657,3.827713857,-0.131613546
0.011504056,3.837118559,-0.133667608
0.011808843,3.846523262,-0.135737466
0.012114759,3.855927964,-0.13783245
0.012422072,3.865332666,-0.139943808
0.012730659,3.874737369,-0.142069295
0.013040552,3.884142071,-0.144216667
0.013351645,3.893546773,-0.14638966
0.013664097,3.902951476,-0.148564418
0.013977822,3.912356178,-0.150767591
0.014292829,3.92176088,-0.15298981
0.014609161,3.931165583,-0.155238162
0.014926783,3.940570285,-0.157497153
0.015245707,3.949974987,-0.159778755
0.015565864,3.95937969,-0.162084296
0.015887393,3.968784392,-0.164400697
0.016210132,3.978189095,-0.166736438
0.016534244,3.987593797,-0.169092867
0.016859662,3.996998499,-0.17147776
0.017186227,4.006403202,-0.173871261
0.017514269,4.015807904,-0.17628457
0.017843455,4.025212606,-0.178723476
0.018174013,4.034617309,-0.181185857
0.018505854,4.044022011,-0.183660003
0.01883898,4.053426713,-0.186159546
0.019173373,4.062831416,-0.188670294
0.019509133,4.072236118,-0.191212139
0.019846146,4.08164082,-0.193776561
0.020184496,4.091045523,-0.196359653
0.020524062,4.100450225,-0.198953783
0.020864931,4.109854927,-0.201572206
0.021207096,4.11925963,-0.204218425
0.021550603,4.128664332,-0.206877515
0.021895392,4.138069035,-0.209563638
0.022241362,4.147473737,-0.212270709
0.022588723,4.156878439,-0.215000841
0.022937369,4.166283142,-0.217739364
0.023287321,4.175687844,-0.220510014
0.023638548,4.185092546,-0.223296067
0.023991078,4.194497249,-0.226107425
0.024344859,4.203901951,-0.228945473
0.024699983,4.213306653,-0.231795454
0.025056371,4.222711356,-0.234670599
0.025414108,4.232116058,-0.237572808
0.025773021,4.24152076,-0.240492345
0.026133306,4.250925463,-0.243436856
0.026494872,4.260330165,-0.246387578
0.026857653,4.269734867,-0.249383549
0.027221785,4.27913957,-0.25238783
0.027587315,4.288544272,-0.255421619
0.027953955,4.297948974,-0.258468167
0.028321935,4.307353677,-0.261546597
0.028691186,4.316758379,-0.264651226
0.029061812,4.326163082,-0.267774737
0.029433634,4.335567784,-0.270902583
0.029806848,4.344972486,-0.274074569
0.030181187,4.354377189,-0.277269287
0.030557025,4.363781891,-0.280478179
0.030934034,4.373186593,-0.283713408
0.031312332,4.382591296,-0.286977833
0.03169191,4.391995998,-0.290250137
0.032072723,4.4014007,-0.293559798
0.03245496,4.410805403,-0.29688797
0.032838402,4.420210105,-0.300241124
0.033223091,4.429614807,-0.3036158
0.03360922,4.43901951,-0.307012893
0.033996466,4.448424212,-0.310440036
0.034385041,4.457828914,-0.313884907
0.034774949,4.467233617,-0.317359215
0.035166018,4.476638319,-0.320843505
0.035558506,4.486043022,-0.324370721
0.035952326,4.495447724,-0.327911321
0.036347283,4.504852426,-0.331478473
0.036743591,4.514257129,-0.335072067
0.037141087,4.523661831,-0.338685554
0.037539911,4.533066533,-0.342325742
0.037940112,4.542471236,-0.345988832
0.0383415,4.551875938,-0.349682298
0.038744179,4.56128064,-0.353397791
0.039148184,4.570685343,-0.357137115
0.039553374,4.580090045,-0.360902129
0.039959966,4.589494747,-0.364692115
0.04036779,4.59889945,-0.368500055
0.040776799,4.608304152,-0.372344212
0.041187172,4.617708854,-0.376209612
0.041598868,4.627113557,-0.380101754
0.042011699,4.636518259,-0.384020889
0.04242598,4.645922961,-0.387960012
0.042841337,4.655327664,-0.391922943
0.043258091,4.664732366,-0.395913481
0.043675995,4.674137069,-0.399936558
0.044095358,4.683541771,-0.403971557
0.044515914,4.692946473,-0.408050515
0.044937656,4.702351176,-0.412147229
0.045360796,4.711755878,-0.416268119
0.045785165,4.72116058,-0.420423884
0.046210836,4.730565283,-0.424593271
0.046637768,4.739969985,-0.428799017
0.047065837,4.749374687,-0.43302494
0.047495281,4.75877939,-0.437277333
0.047926018,4.768184092,-0.441554306
0.048358002,4.777588794,-0.445863846
0.048791261,4.786993497,-0.450199609
0.049225704,4.796398199,-0.454555874
0.049661451,4.805802901,-0.458947979
0.050098486,4.815207604,-0.463365336
0.050536745,4.824612306,-0.467809054
0.050976339,4.834017009,-0.47227781
0.051417089,4.843421711,-0.47677371
0.051859164,4.852826413,-0.481310948
0.052302534,4.862231116,-0.485853852
0.052747098,4.871635818,-0.490433868
0.053192962,4.88104052,-0.495039051
0.053640096,4.890445223,-0.499679118
0.054088436,4.899849925,-0.504343408
0.054537993,4.909254627,-0.509032179
0.054988887,4.91865933,-0.513746332
0.055440954,4.928064032,-0.518492838
0.055894247,4.937468734,-0.523273766
0.056348979,4.946873437,-0.528074893
0.056804819,4.956278139,-0.532901625
0.0572619,4.965682841,-0.537763776
0.057720323,4.975087544,-0.542653574
0.058179925,4.984492246,-0.547576923
0.058640795,4.993896948,-0.552517741
0.059102928,5.003301651,-0.557492094
0.059566249,5.012706353,-0.562493819
0.060030864,5.022111056,-0.567526794
0.060496723,5.031515758,-0.572586142
0.060963772,5.04092046,-0.577678157
0.06143208,5.050325163,-0.582799449
0.061901689,5.059729865,-0.587945709
0.062372488,5.069134567,-0.593121805
0.062844537,5.07853927,-0.598336461
0.063317734,5.087943972,-0.603576916
0.063792316,5.097348674,-0.608839009
0.064268058,5.106753377,-0.614135813
0.064744975,5.116158079,-0.619461715
0.065223259,5.125562781,-0.624816478
0.065702667,5.134967484,-0.630201646
0.066183294,5.144372186,-0.635619353
0.066665279,5.153776888,-0.641063442
0.067148407,5.163181591,-0.646543513
0.067632739,5.172586293,-0.652053707
0.068118309,5.181990995,-0.657590785
0.068605199,5.191395698,-0.663150902
0.069093125,5.2008004,-0.66874933
0.069582448,5.210205103,-0.674376337
0.070072929,5.219609805,-0.680039527
0.070564625,5.229014507,-0.68572293
0.071057575,5.23841921,-0.691447687
0.071551666,5.247823912,-0.697203767
0.072047043,5.257228614,-0.702983259
0.072543618,5.266633317,-0.708791482
0.07304139,5.276038019,-0.714643701
0.073540293,5.285442721,-0.72051807
0.074040562,5.294847424,-0.726422143
0.074541929,5.304252126,-0.732368336
0.075044588,5.313656828,-0.738333286
0.075548373,5.323061531,-0.7443361
0.076053451,5.332466233,-0.750374076
0.076559632,5.341870935,-0.756436227
0.077067106,5.351275638,-0.762532729
0.077575769,5.36068034,-0.768662283
0.078085577,5.370085043,-0.774830609
0.078596592,5.379489745,-0.781018366
0.079108872,5.388894447,-0.787242498
0.079622215,5.39829915,-0.793501325
0.08013695,5.407703852,-0.799798813
0.080652677,5.417108554,-0.806114112
0.081169668,5.426513257,-0.812468731
0.081687877,5.435917959,-0.818861942
0.082207308,5.445322661,-0.825278326
0.082727838,5.454727364,-0.831736445
0.08324956,5.464132066,-0.838222105
0.083772533,5.473536768,-0.84473857
0.084296701,5.482941471,-0.851294722
0.084821992,5.492346173,-0.857880771
0.085348407,5.501750875,-0.864497638
0.085876057,5.511155578,-0.871154059
0.08640493,5.52056028,-0.877844693
0.086934891,5.529964982,-0.884551966
0.087466147,5.539369685,-0.891309584
0.087998491,5.548774387,-0.898091557
0.088531967,5.55817909,-0.904915475
0.089066631,5.567583792,-0.91176271
0.089602407,5.576988494,-0.918651391
0.090139495,5.586393197,-0.925574542
0.090677618,5.595797899,-0.932531824
0.091216953,5.605202601,-0.939518952
0.091757482,5.614607304,-0.946537129
0.092299114,5.624012006,-0.953600272
0.092841987,5.633416708,-0.960693146
0.093385887,5.642821411,-0.96781466
0.09393099,5.652226113,-0.9749848
0.094477264,5.661630815,-0.982170213
0.095024729,5.671035518,-0.989408247
0.095573278,5.68044022,-0.996672438
0.09612296,5.689844922,-1.003966662
0.09667371,5.699249625,-1.011309536
0.097225766,5.708654327,-1.018673604
0.097778848,5.71805903,-1.026082979
0.098333078,5.727463732,-1.033521378
0.098888521,5.736868434,-1.04099474
0.099445071,5.746273137,-1.048507354
0.100002671,5.755677839,-1.056052792
0.100561451,5.765082541,-1.063641344
0.101121408,5.774487244,-1.071255409
0.101682453,5.783891946,-1.078906653
0.102244541,5.793296648,-1.086598207
0.102807846,5.802701351,-1.094324624
0.103372285,5.812106053,-1.102081136
0.103937777,5.821510755,-1.109880061
0.104504461,5.830915458,-1.117710699
0.105072129,5.84032016,-1.12558703
0.105640993,5.849724862,-1.133487452
0.106210944,5.859129565,-1.141422967
0.106782029,5.868534267,-1.149409209
0.107354207,5.877938969,-1.15742325
0.1079275,5.887343672,-1.165471341
0.108501833,5.896748374,-1.173552164
0.109077368,5.906153077,-1.181683968
0.109653878,5.915557779,-1.189846798
0.110231513,5.924962481,-1.198048148
0.110810287,5.934367184,-1.206278499
0.111390079,5.943771886,-1.214547137
0.111971009,5.953176588,-1.222861327
0.112553068,5.962581291,-1.231213068
0.11313614,5.971985993,-1.23959405
0.113720304,5.981390695,-1.248014622
0.114305523,5.990795398,-1.256466594
0.114891895,6.0002001,-1.264965829
0.115479335,6.009604802,-1.273504956
0.116067712,6.019009505,-1.282081989
0.116657348,6.028414207,-1.290681965
0.117247902,6.037818909,-1.299334409
0.117839577,6.047223612,-1.308020104
0.118432324,6.056628314,-1.316744314
0.119026045,6.066033017,-1.325503466
0.119620914,6.075437719,-1.334307893
0.120216767,6.084842421,-1.343139491
0.120813727,6.094247124,-1.352023407
0.12141175,6.103651826,-1.360933946
0.122010723,6.113056528,-1.369892065
0.122610779,6.122461231,-1.378875541
0.123211892,6.131865933,-1.387909478
0.123814167,6.141270635,-1.396980123
0.124417314,6.150675338,-1.406090722
0.125021538,6.16008004,-1.415234922
0.125626801,6.169484742,-1.424432108
0.126233067,6.178889445,-1.433651263
0.126840399,6.188294147,-1.442919417
0.127448819,6.197698849,-1.4522251
0.128058086,6.207103552,-1.461564142
0.128668342,6.216508254,-1.470945095
0.129279836,6.225912956,-1.480377269
0.129892265,6.235317659,-1.489827375
0.130505613,6.244722361,-1.49933936
0.131120071,6.254127064,-1.508876285
0.131735563,6.263531766,-1.518463908
0.13235193,6.272936468,-1.528078787
0.132969317,6.282341171,-1.537737942
0.133587755,6.291745873,-1.547447955
0.13420718,6.301150575,-1.557188151
0.134827584,6.310555278,-1.56696718
0.135448981,6.31995998,-1.576784304
0.136071355,6.329364682,-1.58664844
0.136694615,6.338769385,-1.596550798
0.137318945,6.348174087,-1.60650178
0.137944291,6.357578789,-1.616488318
0.138570576,6.366983492,-1.626511737
0.139197864,6.376388194,-1.636572804
0.139826026,6.385792896,-1.646681985
0.140455208,6.395197599,-1.656837301
0.141085415,6.404602301,-1.667015401
0.141716444,6.414007004,-1.677245792
0.142348503,6.423411706,-1.687523759
0.142981489,6.432816408,-1.69784043
0.143615463,6.442221111,-1.708184019
0.144250373,6.451625813,-1.718577345
0.144886231,6.461030515,-1.729018743
0.145523019,6.470435218,-1.739493337
0.14616071,6.47983992,-1.750018373
0.146799366,6.489244622,-1.760576615
0.147439047,6.498649325,-1.771180144
0.148079432,6.508054027,-1.781827745
0.148720887,6.517458729,-1.79251623
0.149363299,6.526863432,-1.803245561
0.150006499,6.536268134,-1.814021168
0.150650711,6.545672836,-1.824832597
0.151295788,6.555077539,-1.835690133
0.151941823,6.564482241,-1.846583396
0.15258875,6.573886943,-1.857527008
0.153236544,6.583291646,-1.868518037
0.153885281,6.592696348,-1.879541256
0.154534832,6.602101051,-1.890610292
0.155185293,6.611505753,-1.901719693
0.155836718,6.620910455,-1.912869466
0.156488973,6.630315158,-1.924074306
0.15714207,6.63971986,-1.93531549
0.157796118,6.649124562,-1.946598692
0.158451108,6.658529265,-1.95792011
0.159106807,6.667933967,-1.969298662
0.159763524,6.677338669,-1.980702783
0.160421042,6.686743372,-1.992165096
0.161079338,6.696148074,-2.003666861
0.161738551,6.705552776,-2.01520827
0.162398561,6.714957479,-2.026794721
0.163059509,6.724362181,-2.038427557
0.163721396,6.733766883,-2.0501063
0.164383824,6.743171586,-2.061823422
0.165047321,6.752576288,-2.07359108
0.165711625,6.76198099,-2.085395369
0.166376739,6.771385693,-2.097250467
0.167042799,6.780790395,-2.109142411
0.167709465,6.790195098,-2.121080509
0.168377021,6.7995998,-2.133064962
0.169045432,6.809004502,-2.145096928
0.169714715,6.818409205,-2.157169114
0.170384752,6.827813907,-2.169286233
0.171055652,6.837218609,-2.181448984
0.171727263,6.846623312,-2.193661764
0.172399693,6.856028014,-2.205915024
0.173072906,6.865432716,-2.218207216
0.17374692,6.874837419,-2.230548279
